"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Info"
"15337","1214.548724607","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=569034 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466875 [TCP segment of a reassembled PDU]"
"15338","1214.548795478","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=570482 Win=242688 Len=0 TSval=146466885 TSecr=3143614911"
"15339","1214.549361094","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=570482 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466875 [TCP segment of a reassembled PDU]"
"15340","1214.549958590","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=571930 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466875 [TCP segment of a reassembled PDU]"
"15341","1214.550014083","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=573378 Win=242688 Len=0 TSval=146466886 TSecr=3143614911"
"15342","1214.550870218","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=573378 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466877 [TCP segment of a reassembled PDU]"
"15343","1214.551464605","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=574826 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466877 [TCP segment of a reassembled PDU]"
"15344","1214.551535083","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=576274 Win=242688 Len=0 TSval=146466888 TSecr=3143614911"
"15345","1214.552107541","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=576274 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466879 [TCP segment of a reassembled PDU]"
"15346","1214.552748242","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=577722 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466879 [TCP segment of a reassembled PDU]"
"15347","1214.552822959","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=579170 Win=242688 Len=0 TSval=146466889 TSecr=3143614911"
"15348","1214.553387724","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=579170 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466879 [TCP segment of a reassembled PDU]"
"15349","1214.554018678","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=580618 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466880 [TCP segment of a reassembled PDU]"
"15350","1214.554140489","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=582066 Win=242688 Len=0 TSval=146466890 TSecr=3143614911"
"15351","1214.554849533","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=582066 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466880 [TCP segment of a reassembled PDU]"
"15352","1214.555527353","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=583514 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466881 [TCP segment of a reassembled PDU]"
"15353","1214.555601510","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=584962 Win=242688 Len=0 TSval=146466892 TSecr=3143614911"
"15354","1214.556156720","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=584962 Ack=1133 Win=64384 Len=1448 TSval=3143614911 TSecr=146466881 [TCP segment of a reassembled PDU]"
"15355","1214.565940018","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=586410 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466884 [TCP segment of a reassembled PDU]"
"15356","1214.566062166","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=587858 Win=242688 Len=0 TSval=146466902 TSecr=3143614911"
"15357","1214.566412315","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=587858 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466884 [TCP segment of a reassembled PDU]"
"15358","1214.567106100","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=589306 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466885 [TCP segment of a reassembled PDU]"
"15359","1214.567197325","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=590754 Win=242304 Len=0 TSval=146466903 TSecr=3143614931"
"15360","1214.567746496","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=590754 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466885 [TCP segment of a reassembled PDU]"
"15361","1214.568487946","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=592202 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466886 [TCP segment of a reassembled PDU]"
"15362","1214.568515006","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=593650 Win=242304 Len=0 TSval=146466905 TSecr=3143614931"
"15363","1214.569101199","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=593650 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466886 [TCP segment of a reassembled PDU]"
"15364","1214.569120594","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=595098 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466888 [TCP segment of a reassembled PDU]"
"15365","1214.569129903","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=596546 Ack=1133 Win=64384 Len=1448 TSval=3143614931 TSecr=146466888 [TCP segment of a reassembled PDU]"
"15366","1214.569164592","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=597994 Win=242688 Len=0 TSval=146466905 TSecr=3143614931"
"15367","1214.577086840","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=597994 Ack=1133 Win=64384 Len=1448 TSval=3143614941 TSecr=146466889 [TCP segment of a reassembled PDU]"
"15368","1214.577591902","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=599442 Ack=1133 Win=64384 Len=1448 TSval=3143614941 TSecr=146466889 [TCP segment of a reassembled PDU]"
"15369","1214.577688056","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=600890 Win=242688 Len=0 TSval=146466914 TSecr=3143614941"
"15370","1214.578212955","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=600890 Ack=1133 Win=64384 Len=1448 TSval=3143614941 TSecr=146466890 [TCP segment of a reassembled PDU]"
"15371","1214.578856132","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=602338 Ack=1133 Win=64384 Len=1448 TSval=3143614941 TSecr=146466890 [TCP segment of a reassembled PDU]"
"15372","1214.578942480","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=603786 Win=242688 Len=0 TSval=146466915 TSecr=3143614941"
"15373","1214.579483663","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=603786 Ack=1133 Win=64384 Len=1448 TSval=3143614941 TSecr=146466890 [TCP segment of a reassembled PDU]"
"15374","1214.582858247","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=605234 Ack=1133 Win=64384 Len=1448 TSval=3143614951 TSecr=146466892 [TCP segment of a reassembled PDU]"
"15375","1214.582949810","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=606682 Win=242688 Len=0 TSval=146466919 TSecr=3143614941"
"15376","1214.583491214","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=606682 Ack=1133 Win=64384 Len=1448 TSval=3143614951 TSecr=146466892 [TCP segment of a reassembled PDU]"
"15377","1214.586904131","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=608130 Ack=1133 Win=64384 Len=1448 TSval=3143614951 TSecr=146466902 [TCP segment of a reassembled PDU]"
"15378","1214.587001182","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=609578 Win=242688 Len=0 TSval=146466923 TSecr=3143614951"
"15379","1214.587529974","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=609578 Ack=1133 Win=64384 Len=1448 TSval=3143614951 TSecr=146466902 [TCP segment of a reassembled PDU]"
"15380","1214.588252077","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=611026 Ack=1133 Win=64384 Len=1448 TSval=3143614951 TSecr=146466903 [TCP segment of a reassembled PDU]"
"15381","1214.588368000","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=612474 Win=242688 Len=0 TSval=146466925 TSecr=3143614951"
"15382","1214.588761465","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=612474 Ack=1133 Win=64384 Len=1448 TSval=3143614951 TSecr=146466903 [TCP segment of a reassembled PDU]"
"15383","1214.597787055","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=613922 Ack=1133 Win=64384 Len=1448 TSval=3143614961 TSecr=146466905 [TCP segment of a reassembled PDU]"
"15384","1214.597901956","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=615370 Win=242688 Len=0 TSval=146466934 TSecr=3143614951"
"15385","1214.598531054","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=615370 Ack=1133 Win=64384 Len=1448 TSval=3143614961 TSecr=146466905 [TCP segment of a reassembled PDU]"
"15386","1214.599544570","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=616818 Ack=1133 Win=64384 Len=1448 TSval=3143614961 TSecr=146466905 [TCP segment of a reassembled PDU]"
"15387","1214.599659244","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=618266 Win=242688 Len=0 TSval=146466936 TSecr=3143614961"
"15388","1214.602468645","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=618266 Ack=1133 Win=64384 Len=1448 TSval=3143614961 TSecr=146466905 [TCP segment of a reassembled PDU]"
"15389","1214.602508889","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=619714 Ack=1133 Win=64384 Len=1448 TSval=3143614961 TSecr=146466905 [TCP segment of a reassembled PDU]"
"15390","1214.602582638","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=621162 Win=242688 Len=0 TSval=146466939 TSecr=3143614961"
"15391","1214.617891886","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=621162 Ack=1133 Win=64384 Len=1448 TSval=3143614981 TSecr=146466914 [TCP segment of a reassembled PDU]"
"15392","1214.618533335","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=622610 Ack=1133 Win=64384 Len=1448 TSval=3143614981 TSecr=146466914 [TCP segment of a reassembled PDU]"
"15393","1214.618600191","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=624058 Win=242688 Len=0 TSval=146466955 TSecr=3143614981"
"15394","1214.619168633","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=624058 Ack=1133 Win=64384 Len=1448 TSval=3143614981 TSecr=146466915 [TCP segment of a reassembled PDU]"
"15395","1214.619820530","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=625506 Ack=1133 Win=64384 Len=1448 TSval=3143614981 TSecr=146466915 [TCP segment of a reassembled PDU]"
"15396","1214.619874876","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=626954 Win=242688 Len=0 TSval=146466956 TSecr=3143614981"
"15397","1214.620449737","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=626954 Ack=1133 Win=64384 Len=1448 TSval=3143614981 TSecr=146466919 [TCP segment of a reassembled PDU]"
"15398","1214.621082202","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=628402 Ack=1133 Win=64384 Len=1448 TSval=3143614981 TSecr=146466919 [TCP segment of a reassembled PDU]"
"15399","1214.621152308","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=629850 Win=242688 Len=0 TSval=146466957 TSecr=3143614981"
"15400","1214.622717655","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=629850 Ack=1133 Win=64384 Len=1448 TSval=3143614981 TSecr=146466919 [TCP segment of a reassembled PDU]"
"15401","1214.623355749","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=631298 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466923 [TCP segment of a reassembled PDU]"
"15402","1214.623420986","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=632746 Win=242688 Len=0 TSval=146466960 TSecr=3143614981"
"15403","1214.623993348","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=632746 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466923 [TCP segment of a reassembled PDU]"
"15404","1214.624636301","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=634194 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466925 [TCP segment of a reassembled PDU]"
"15405","1214.624701423","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=635642 Win=242688 Len=0 TSval=146466961 TSecr=3143614991"
"15406","1214.625270836","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=635642 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466925 [TCP segment of a reassembled PDU]"
"15407","1214.625881846","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=637090 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466934 [TCP segment of a reassembled PDU]"
"15408","1214.625946979","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=638538 Win=242688 Len=0 TSval=146466962 TSecr=3143614991"
"15409","1214.627571902","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=638538 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466934 [TCP segment of a reassembled PDU]"
"15410","1214.628217294","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=639986 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466936 [TCP segment of a reassembled PDU]"
"15411","1214.628282194","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=641434 Win=242688 Len=0 TSval=146466964 TSecr=3143614991"
"15412","1214.628849140","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=641434 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466936 [TCP segment of a reassembled PDU]"
"15413","1214.629494996","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=642882 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466939 [TCP segment of a reassembled PDU]"
"15414","1214.629557433","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=644330 Win=242688 Len=0 TSval=146466966 TSecr=3143614991"
"15415","1214.630129500","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=644330 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466939 [TCP segment of a reassembled PDU]"
"15416","1214.630762534","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=645778 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466955 [TCP segment of a reassembled PDU]"
"15417","1214.630824634","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=647226 Win=242688 Len=0 TSval=146466967 TSecr=3143614991"
"15418","1214.632387175","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=647226 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466955 [TCP segment of a reassembled PDU]"
"15419","1214.633029211","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=648674 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466956 [TCP segment of a reassembled PDU]"
"15420","1214.633090602","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=650122 Win=242688 Len=0 TSval=146466969 TSecr=3143614991"
"15421","1214.633643572","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=650122 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466956 [TCP segment of a reassembled PDU]"
"15422","1214.634289837","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=651570 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466957 [TCP segment of a reassembled PDU]"
"15423","1214.634329914","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=653018 Win=242688 Len=0 TSval=146466971 TSecr=3143614991"
"15424","1214.634902516","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=653018 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466957 [TCP segment of a reassembled PDU]"
"15425","1214.635555557","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=654466 Ack=1133 Win=64384 Len=1448 TSval=3143614991 TSecr=146466957 [TCP segment of a reassembled PDU]"
"15426","1214.635594366","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=655914 Win=242304 Len=0 TSval=146466972 TSecr=3143614991"
"15427","1214.644708101","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=655914 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466960 [TCP segment of a reassembled PDU]"
"15428","1214.645358181","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=657362 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466960 [TCP segment of a reassembled PDU]"
"15429","1214.645372892","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=658810 Win=242304 Len=0 TSval=146466982 TSecr=3143615001"
"15430","1214.645993608","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=658810 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466961 [TCP segment of a reassembled PDU]"
"15431","1214.646644683","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=660258 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466961 [TCP segment of a reassembled PDU]"
"15432","1214.646664741","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=661706 Win=242304 Len=0 TSval=146466983 TSecr=3143615001"
"15433","1214.647282191","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=661706 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466962 [TCP segment of a reassembled PDU]"
"15434","1214.647923153","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=663154 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466962 [TCP segment of a reassembled PDU]"
"15435","1214.647968566","10.42.0.56","103.123.234.254","TCP","66","47864","80","47864  >  80 [ACK] Seq=1133 Ack=664602 Win=242304 Len=0 TSval=146466984 TSecr=3143615001"
"15436","1214.648067514","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=664602 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466964 [TCP segment of a reassembled PDU]"
"15437","1214.648077423","103.123.234.254","10.42.0.56","TCP","1514","80","47864","80  >  47864 [ACK] Seq=666050 Ack=1133 Win=64384 Len=1448 TSval=3143615001 TSecr=146466964 [TCP segment of a reassembled PDU]"
